"clever_id","stop_id","stop_name","direction","routes_ser","latitude","longitude","mode","shelter","stop_type","datekey","time_period","route_name","serviceday","total_ons","total_offs","days","avg_ons","avg_offs"
"10265","S46850","WALNUT ST AT 25TH AVE FS","Inbound","60",40.3347,-79.8497,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10265","S46850","WALNUT ST AT 25TH AVE FS","Inbound","60",40.3347,-79.8497,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",10,0,22,0.454545454545455,0
"10375","S46860","WALNUT ST AT 25TH AVE","Outbound","60",40.3345,-79.8496,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",5,12,20,0.25,0.6
"10375","S46860","WALNUT ST AT 25TH AVE","Outbound","60",40.3345,-79.8496,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",13,0,22,0.590909090909091,0
"10375","S46860","WALNUT ST AT 25TH AVE","Outbound","60",40.3345,-79.8496,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10375","S46860","WALNUT ST AT 25TH AVE","Outbound","60",40.3345,-79.8496,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,9,21,0,0.428571428571429
"10375","S46860","WALNUT ST AT 25TH AVE","Outbound","60",40.3345,-79.8496,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",1,0,4,0.25,0
"10375","S46860","WALNUT ST AT 25TH AVE","Outbound","60",40.3345,-79.8496,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,3,4,0,0.75
"10375","S46860","WALNUT ST AT 25TH AVE","Outbound","60",40.3345,-79.8496,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",3,1,22,0.136363636363636,0.0454545454545455
"10264","S46870","WALNUT ST AT 26TH AVE FS","Inbound","60",40.3341,-79.8487,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",10,2,20,0.5,0.1
"10264","S46870","WALNUT ST AT 26TH AVE FS","Inbound","60",40.3341,-79.8487,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",3,7,22,0.136363636363636,0.318181818181818
"10264","S46870","WALNUT ST AT 26TH AVE FS","Inbound","60",40.3341,-79.8487,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10264","S46870","WALNUT ST AT 26TH AVE FS","Inbound","60",40.3341,-79.8487,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,0,21,0,0
"10264","S46870","WALNUT ST AT 26TH AVE FS","Inbound","60",40.3341,-79.8487,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10264","S46870","WALNUT ST AT 26TH AVE FS","Inbound","60",40.3341,-79.8487,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10264","S46870","WALNUT ST AT 26TH AVE FS","Inbound","60",40.3341,-79.8487,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",6,1,22,0.272727272727273,0.0454545454545455
"10376","S46880","WALNUT ST AT 26TH AVE","Outbound","60",40.334,-79.8487,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",2,2,20,0.1,0.1
"10376","S46880","WALNUT ST AT 26TH AVE","Outbound","60",40.334,-79.8487,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",0,2,22,0,0.0909090909090909
"10376","S46880","WALNUT ST AT 26TH AVE","Outbound","60",40.334,-79.8487,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",2,0,4,0.5,0
"10376","S46880","WALNUT ST AT 26TH AVE","Outbound","60",40.334,-79.8487,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,2,21,0,0.0952380952380952
"10376","S46880","WALNUT ST AT 26TH AVE","Outbound","60",40.334,-79.8487,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10376","S46880","WALNUT ST AT 26TH AVE","Outbound","60",40.334,-79.8487,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10376","S46880","WALNUT ST AT 26TH AVE","Outbound","60",40.334,-79.8487,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",3,3,22,0.136363636363636,0.136363636363636
"10263","S46890","WALNUT ST AT 27TH AVE FS","Inbound","60",40.3336,-79.8478,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",7,1,20,0.35,0.05
"10263","S46890","WALNUT ST AT 27TH AVE FS","Inbound","60",40.3336,-79.8478,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",7,3,22,0.318181818181818,0.136363636363636
"10263","S46890","WALNUT ST AT 27TH AVE FS","Inbound","60",40.3336,-79.8478,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10263","S46890","WALNUT ST AT 27TH AVE FS","Inbound","60",40.3336,-79.8478,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",1,2,21,0.0476190476190476,0.0952380952380952
"10263","S46890","WALNUT ST AT 27TH AVE FS","Inbound","60",40.3336,-79.8478,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10263","S46890","WALNUT ST AT 27TH AVE FS","Inbound","60",40.3336,-79.8478,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10263","S46890","WALNUT ST AT 27TH AVE FS","Inbound","60",40.3336,-79.8478,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",3,4,22,0.136363636363636,0.181818181818182
"18199","S46900","WALNUT ST OPP 27TH AVE","Outbound","60",40.3333,-79.8476,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",6,2,20,0.3,0.1
"18199","S46900","WALNUT ST OPP 27TH AVE","Outbound","60",40.3333,-79.8476,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",15,1,22,0.681818181818182,0.0454545454545455
"18199","S46900","WALNUT ST OPP 27TH AVE","Outbound","60",40.3333,-79.8476,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,1,4,0,0.25
"18199","S46900","WALNUT ST OPP 27TH AVE","Outbound","60",40.3333,-79.8476,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",2,2,21,0.0952380952380952,0.0952380952380952
"18199","S46900","WALNUT ST OPP 27TH AVE","Outbound","60",40.3333,-79.8476,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"18199","S46900","WALNUT ST OPP 27TH AVE","Outbound","60",40.3333,-79.8476,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,4,4,0,1
"18199","S46900","WALNUT ST OPP 27TH AVE","Outbound","60",40.3333,-79.8476,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",0,1,22,0,0.0454545454545455
"10377","S46910","WALNUT ST AT 28TH AVE","Outbound","60",40.3328,-79.8467,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",3,81,20,0.15,4.05
"10377","S46910","WALNUT ST AT 28TH AVE","Outbound","60",40.3328,-79.8467,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",5,52,22,0.227272727272727,2.36363636363636
"10377","S46910","WALNUT ST AT 28TH AVE","Outbound","60",40.3328,-79.8467,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10377","S46910","WALNUT ST AT 28TH AVE","Outbound","60",40.3328,-79.8467,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",4,20,21,0.19047619047619,0.952380952380952
"10377","S46910","WALNUT ST AT 28TH AVE","Outbound","60",40.3328,-79.8467,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",2,1,4,0.5,0.25
"10377","S46910","WALNUT ST AT 28TH AVE","Outbound","60",40.3328,-79.8467,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10377","S46910","WALNUT ST AT 28TH AVE","Outbound","60",40.3328,-79.8467,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",2,25,22,0.0909090909090909,1.13636363636364
"10262","S46920","WALNUT ST AT 28TH AVE","Inbound","60",40.3327,-79.8464,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",10,4,20,0.5,0.2
"10262","S46920","WALNUT ST AT 28TH AVE","Inbound","60",40.3327,-79.8464,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",4,1,22,0.181818181818182,0.0454545454545455
"10262","S46920","WALNUT ST AT 28TH AVE","Inbound","60",40.3327,-79.8464,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10262","S46920","WALNUT ST AT 28TH AVE","Inbound","60",40.3327,-79.8464,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,1,21,0,0.0476190476190476
"10262","S46920","WALNUT ST AT 28TH AVE","Inbound","60",40.3327,-79.8464,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10262","S46920","WALNUT ST AT 28TH AVE","Inbound","60",40.3327,-79.8464,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10262","S46920","WALNUT ST AT 28TH AVE","Inbound","60",40.3327,-79.8464,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",4,0,22,0.181818181818182,0
"10261","S46930","WALNUT ST AT 29TH AVE FS","Inbound","60",40.3323,-79.8458,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",27,3,20,1.35,0.15
"10261","S46930","WALNUT ST AT 29TH AVE FS","Inbound","60",40.3323,-79.8458,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",6,5,22,0.272727272727273,0.227272727272727
"10261","S46930","WALNUT ST AT 29TH AVE FS","Inbound","60",40.3323,-79.8458,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,1,4,0,0.25
"10261","S46930","WALNUT ST AT 29TH AVE FS","Inbound","60",40.3323,-79.8458,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",9,4,21,0.428571428571429,0.19047619047619
"10261","S46930","WALNUT ST AT 29TH AVE FS","Inbound","60",40.3323,-79.8458,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",1,0,4,0.25,0
"10261","S46930","WALNUT ST AT 29TH AVE FS","Inbound","60",40.3323,-79.8458,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10261","S46930","WALNUT ST AT 29TH AVE FS","Inbound","60",40.3323,-79.8458,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",8,0,22,0.363636363636364,0
"10260","S46940","WALNUT ST AT 30TH AVE FS","Inbound","60",40.3319,-79.8451,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",20,12,20,1,0.6
"10260","S46940","WALNUT ST AT 30TH AVE FS","Inbound","60",40.3319,-79.8451,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",21,7,22,0.954545454545455,0.318181818181818
"10260","S46940","WALNUT ST AT 30TH AVE FS","Inbound","60",40.3319,-79.8451,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",2,0,4,0.5,0
"10260","S46940","WALNUT ST AT 30TH AVE FS","Inbound","60",40.3319,-79.8451,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",9,2,21,0.428571428571429,0.0952380952380952
"10260","S46940","WALNUT ST AT 30TH AVE FS","Inbound","60",40.3319,-79.8451,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,1,4,0,0.25
"10260","S46940","WALNUT ST AT 30TH AVE FS","Inbound","60",40.3319,-79.8451,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",1,0,4,0.25,0
"10260","S46940","WALNUT ST AT 30TH AVE FS","Inbound","60",40.3319,-79.8451,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",14,7,22,0.636363636363636,0.318181818181818
"20170","S46950","WALNUT ST AT 31ST AVE FS","Outbound","60",40.3307,-79.8433,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",4,20,20,0.2,1
"20170","S46950","WALNUT ST AT 31ST AVE FS","Outbound","60",40.3307,-79.8433,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",13,6,22,0.590909090909091,0.272727272727273
"20170","S46950","WALNUT ST AT 31ST AVE FS","Outbound","60",40.3307,-79.8433,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"20170","S46950","WALNUT ST AT 31ST AVE FS","Outbound","60",40.3307,-79.8433,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",2,6,21,0.0952380952380952,0.285714285714286
"20170","S46950","WALNUT ST AT 31ST AVE FS","Outbound","60",40.3307,-79.8433,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",1,0,4,0.25,0
"20170","S46950","WALNUT ST AT 31ST AVE FS","Outbound","60",40.3307,-79.8433,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"20170","S46950","WALNUT ST AT 31ST AVE FS","Outbound","60",40.3307,-79.8433,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",0,5,22,0,0.227272727272727
"10259","S46960","WALNUT ST AT 31ST AVE","Inbound","60",40.331,-79.8435,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",18,6,20,0.9,0.3
"10259","S46960","WALNUT ST AT 31ST AVE","Inbound","60",40.331,-79.8435,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",11,8,22,0.5,0.363636363636364
"10259","S46960","WALNUT ST AT 31ST AVE","Inbound","60",40.331,-79.8435,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,1,4,0,0.25
"10259","S46960","WALNUT ST AT 31ST AVE","Inbound","60",40.331,-79.8435,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",8,7,21,0.380952380952381,0.333333333333333
"10259","S46960","WALNUT ST AT 31ST AVE","Inbound","60",40.331,-79.8435,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10259","S46960","WALNUT ST AT 31ST AVE","Inbound","60",40.331,-79.8435,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",2,0,4,0.5,0
"10259","S46960","WALNUT ST AT 31ST AVE","Inbound","60",40.331,-79.8435,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",33,4,22,1.5,0.181818181818182
"10380","S46970","WALNUT ST OPP 33RD AVE","Outbound","60",40.33,-79.8422,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",1,46,20,0.05,2.3
"10380","S46970","WALNUT ST OPP 33RD AVE","Outbound","60",40.33,-79.8422,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",0,48,22,0,2.18181818181818
"10380","S46970","WALNUT ST OPP 33RD AVE","Outbound","60",40.33,-79.8422,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10380","S46970","WALNUT ST OPP 33RD AVE","Outbound","60",40.33,-79.8422,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,3,21,0,0.142857142857143
"10380","S46970","WALNUT ST OPP 33RD AVE","Outbound","60",40.33,-79.8422,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10380","S46970","WALNUT ST OPP 33RD AVE","Outbound","60",40.33,-79.8422,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10380","S46970","WALNUT ST OPP 33RD AVE","Outbound","60",40.33,-79.8422,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",1,12,22,0.0454545454545455,0.545454545454545
"10258","S46980","WALNUT ST AT 33RD AVE FS","Inbound","60",40.3302,-79.8423,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",2,3,20,0.1,0.15
"10258","S46980","WALNUT ST AT 33RD AVE FS","Inbound","60",40.3302,-79.8423,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",9,2,22,0.409090909090909,0.0909090909090909
"10258","S46980","WALNUT ST AT 33RD AVE FS","Inbound","60",40.3302,-79.8423,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10258","S46980","WALNUT ST AT 33RD AVE FS","Inbound","60",40.3302,-79.8423,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",1,1,21,0.0476190476190476,0.0476190476190476
"10258","S46980","WALNUT ST AT 33RD AVE FS","Inbound","60",40.3302,-79.8423,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10258","S46980","WALNUT ST AT 33RD AVE FS","Inbound","60",40.3302,-79.8423,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10258","S46980","WALNUT ST AT 33RD AVE FS","Inbound","60",40.3302,-79.8423,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",11,2,22,0.5,0.0909090909090909
"10257","S46990","WALNUT ST AT 34TH AVE","Inbound","60",40.3296,-79.8415,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",4,3,20,0.2,0.15
"10257","S46990","WALNUT ST AT 34TH AVE","Inbound","60",40.3296,-79.8415,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",4,0,22,0.181818181818182,0
"10257","S46990","WALNUT ST AT 34TH AVE","Inbound","60",40.3296,-79.8415,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10257","S46990","WALNUT ST AT 34TH AVE","Inbound","60",40.3296,-79.8415,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,3,21,0,0.142857142857143
"10257","S46990","WALNUT ST AT 34TH AVE","Inbound","60",40.3296,-79.8415,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10257","S46990","WALNUT ST AT 34TH AVE","Inbound","60",40.3296,-79.8415,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10257","S46990","WALNUT ST AT 34TH AVE","Inbound","60",40.3296,-79.8415,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",0,3,22,0,0.136363636363636
"10256","S47000","WALNUT ST AT 35TH AVE","Inbound","60",40.3285,-79.8408,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",5,1,20,0.25,0.05
"10256","S47000","WALNUT ST AT 35TH AVE","Inbound","60",40.3285,-79.8408,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",3,0,22,0.136363636363636,0
"10256","S47000","WALNUT ST AT 35TH AVE","Inbound","60",40.3285,-79.8408,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10256","S47000","WALNUT ST AT 35TH AVE","Inbound","60",40.3285,-79.8408,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,0,21,0,0
"10256","S47000","WALNUT ST AT 35TH AVE","Inbound","60",40.3285,-79.8408,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10256","S47000","WALNUT ST AT 35TH AVE","Inbound","60",40.3285,-79.8408,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10256","S47000","WALNUT ST AT 35TH AVE","Inbound","60",40.3285,-79.8408,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",0,0,22,0,0
"10464","S47020","WALNUT ST AT 5TH AVE","Inbound","60",40.3509,-79.8649,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",111,72,20,5.55,3.6
"10464","S47020","WALNUT ST AT 5TH AVE","Inbound","60",40.3509,-79.8649,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",82,77,22,3.72727272727273,3.5
"10464","S47020","WALNUT ST AT 5TH AVE","Inbound","60",40.3509,-79.8649,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",4,4,4,1,1
"10464","S47020","WALNUT ST AT 5TH AVE","Inbound","60",40.3509,-79.8649,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",38,44,21,1.80952380952381,2.0952380952381
"10464","S47020","WALNUT ST AT 5TH AVE","Inbound","60",40.3509,-79.8649,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",2,0,4,0.5,0
"10464","S47020","WALNUT ST AT 5TH AVE","Inbound","60",40.3509,-79.8649,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",6,0,4,1.5,0
"10464","S47020","WALNUT ST AT 5TH AVE","Inbound","60",40.3509,-79.8649,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",46,26,22,2.09090909090909,1.18181818181818
"18196","S47030","WALNUT ST AT 5TH AVE FS","Outbound","60",40.3506,-79.865,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",152,82,20,7.6,4.1
"18196","S47030","WALNUT ST AT 5TH AVE FS","Outbound","60",40.3506,-79.865,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",131,65,22,5.95454545454545,2.95454545454545
"18196","S47030","WALNUT ST AT 5TH AVE FS","Outbound","60",40.3506,-79.865,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",3,2,4,0.75,0.5
"18196","S47030","WALNUT ST AT 5TH AVE FS","Outbound","60",40.3506,-79.865,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",58,23,21,2.76190476190476,1.0952380952381
"18196","S47030","WALNUT ST AT 5TH AVE FS","Outbound","60",40.3506,-79.865,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",6,0,4,1.5,0
"18196","S47030","WALNUT ST AT 5TH AVE FS","Outbound","60",40.3506,-79.865,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",1,1,4,0.25,0.25
"18196","S47030","WALNUT ST AT 5TH AVE FS","Outbound","60",40.3506,-79.865,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",73,4,22,3.31818181818182,0.181818181818182
"10831","S47065","WALNUT ST AT 7TH AVE","Inbound","60",40.3491,-79.8645,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",10,41,20,0.5,2.05
"10831","S47065","WALNUT ST AT 7TH AVE","Inbound","60",40.3491,-79.8645,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",7,14,22,0.318181818181818,0.636363636363636
"10831","S47065","WALNUT ST AT 7TH AVE","Inbound","60",40.3491,-79.8645,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10831","S47065","WALNUT ST AT 7TH AVE","Inbound","60",40.3491,-79.8645,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",10,28,21,0.476190476190476,1.33333333333333
"10831","S47065","WALNUT ST AT 7TH AVE","Inbound","60",40.3491,-79.8645,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",1,1,4,0.25,0.25
"10831","S47065","WALNUT ST AT 7TH AVE","Inbound","60",40.3491,-79.8645,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10831","S47065","WALNUT ST AT 7TH AVE","Inbound","60",40.3491,-79.8645,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",7,11,22,0.318181818181818,0.5
"18197","S47070","WALNUT ST AT 7TH AVE FS","Outbound","60",40.3489,-79.8646,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",51,7,20,2.55,0.35
"18197","S47070","WALNUT ST AT 7TH AVE FS","Outbound","60",40.3489,-79.8646,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",20,11,22,0.909090909090909,0.5
"18197","S47070","WALNUT ST AT 7TH AVE FS","Outbound","60",40.3489,-79.8646,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",3,1,4,0.75,0.25
"18197","S47070","WALNUT ST AT 7TH AVE FS","Outbound","60",40.3489,-79.8646,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",23,23,21,1.0952380952381,1.0952380952381
"18197","S47070","WALNUT ST AT 7TH AVE FS","Outbound","60",40.3489,-79.8646,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",1,0,4,0.25,0
"18197","S47070","WALNUT ST AT 7TH AVE FS","Outbound","60",40.3489,-79.8646,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"18197","S47070","WALNUT ST AT 7TH AVE FS","Outbound","60",40.3489,-79.8646,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",18,1,22,0.818181818181818,0.0454545454545455
"10383","S47120","WALNUT ST OPP EXXON STATION","Outbound","60",40.3258,-79.8395,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",42,26,20,2.1,1.3
"10383","S47120","WALNUT ST OPP EXXON STATION","Outbound","60",40.3258,-79.8395,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",43,23,22,1.95454545454545,1.04545454545455
"10383","S47120","WALNUT ST OPP EXXON STATION","Outbound","60",40.3258,-79.8395,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,1,4,0,0.25
"10383","S47120","WALNUT ST OPP EXXON STATION","Outbound","60",40.3258,-79.8395,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",3,20,21,0.142857142857143,0.952380952380952
"10383","S47120","WALNUT ST OPP EXXON STATION","Outbound","60",40.3258,-79.8395,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",0,0,4,0,0
"10383","S47120","WALNUT ST OPP EXXON STATION","Outbound","60",40.3258,-79.8395,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",1,0,4,0.25,0
"10383","S47120","WALNUT ST OPP EXXON STATION","Outbound","60",40.3258,-79.8395,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",1,28,22,0.0454545454545455,1.27272727272727
"10266","S47140","WALNUT ST AT CP INDUSTRIES","Inbound","60",40.3357,-79.8515,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","60","Weekday",1,0,20,0.05,0
"10266","S47140","WALNUT ST AT CP INDUSTRIES","Inbound","60",40.3357,-79.8515,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","60","Weekday",1,0,22,0.0454545454545455,0
"10266","S47140","WALNUT ST AT CP INDUSTRIES","Inbound","60",40.3357,-79.8515,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Sat",0,0,4,0,0
"10266","S47140","WALNUT ST AT CP INDUSTRIES","Inbound","60",40.3357,-79.8515,"Bus","No Shelter","Bus Stop","202009","Pandemic","60","Weekday",0,1,21,0,0.0476190476190476
"10266","S47140","WALNUT ST AT CP INDUSTRIES","Inbound","60",40.3357,-79.8515,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sat",1,0,4,0.25,0
"10266","S47140","WALNUT ST AT CP INDUSTRIES","Inbound","60",40.3357,-79.8515,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Sun",0,0,4,0,0
"10266","S47140","WALNUT ST AT CP INDUSTRIES","Inbound","60",40.3357,-79.8515,"Bus","No Shelter","Bus Stop","202104","Pandemic","60","Weekday",0,0,22,0,0
